arena,arena_label,document_id,included,source_block,source_file,source_type
arxiv,arXiv (academic),arxiv_2010_1005.5124v1,1,,source\arxiv\2010\1005.5124v1.txt,arXiv paper
arxiv,arXiv (academic),arxiv_2010_1005.5253v1,1,,source\arxiv\2010\1005.5253v1.txt,arXiv paper
arxiv,arXiv (academic),arxiv_2010_1005.5268v1,1,,source\arxiv\2010\1005.5268v1.txt,arXiv paper
arxiv,arXiv (academic),arxiv_2010_1005.5270v1,1,,source\arxiv\2010\1005.5270v1.txt,arXiv paper
arxiv,arXiv (academic),arxiv_2010_1005.5448v1,1,,source\arxiv\2010\1005.5448v1.txt,arXiv paper
arxiv,arXiv (academic),arxiv_2010_1005.5556v2,1,,source\arxiv\2010\1005.5556v2.txt,arXiv paper
arxiv,arXiv (academic),arxiv_2010_1006.0068v1,1,,source\arxiv\2010\1006.0068v1.txt,arXiv paper
arxiv,arXiv (academic),arxiv_2010_1006.0069v1,1,,source\arxiv\2010\1006.0069v1.txt,arXiv paper
arxiv,arXiv (academic),arxiv_2010_1006.0274v1,1,,source\arxiv\2010\1006.0274v1.txt,arXiv paper
arxiv,arXiv (academic),arxiv_2010_1006.0289v2,1,,source\arxiv\2010\1006.0289v2.txt,arXiv paper
arxiv,arXiv (academic),arxiv_2010_1006.0385v1,1,,source\arxiv\2010\1006.0385v1.txt,arXiv paper
arxiv,arXiv (academic),arxiv_2010_1006.0991v1,1,,source\arxiv\2010\1006.0991v1.txt,arXiv paper
arxiv,arXiv (academic),arxiv_2010_1006.1030v1,1,,source\arxiv\2010\1006.1030v1.txt,arXiv paper
arxiv,arXiv (academic),arxiv_2010_1006.1080v1,1,,source\arxiv\2010\1006.1080v1.txt,arXiv paper
arxiv,arXiv (academic),arxiv_2010_1006.1190v2,1,,source\arxiv\2010\1006.1190v2.txt,arXiv paper
arxiv,arXiv (academic),arxiv_2010_1006.1328v1,1,,source\arxiv\2010\1006.1328v1.txt,arXiv paper
arxiv,arXiv (academic),arxiv_2010_1006.1407v1,1,,source\arxiv\2010\1006.1407v1.txt,arXiv paper
arxiv,arXiv (academic),arxiv_2010_1006.1429v1,1,,source\arxiv\2010\1006.1429v1.txt,arXiv paper
arxiv,arXiv (academic),arxiv_2010_1006.1434v1,1,,source\arxiv\2010\1006.1434v1.txt,arXiv paper
arxiv,arXiv (academic),arxiv_2010_1006.1512v1,1,,source\arxiv\2010\1006.1512v1.txt,arXiv paper
arxiv,arXiv (academic),arxiv_2010_1006.1518v1,1,,source\arxiv\2010\1006.1518v1.txt,arXiv paper
arxiv,arXiv (academic),arxiv_2010_1006.1526v1,1,,source\arxiv\2010\1006.1526v1.txt,arXiv paper
arxiv,arXiv (academic),arxiv_2010_1006.1537v1,1,,source\arxiv\2010\1006.1537v1.txt,arXiv paper
arxiv,arXiv (academic),arxiv_2010_1006.1563v1,1,,source\arxiv\2010\1006.1563v1.txt,arXiv paper
arxiv,arXiv (academic),arxiv_2010_1006.1568v1,1,,source\arxiv\2010\1006.1568v1.txt,arXiv paper
arxiv,arXiv (academic),arxiv_2010_1006.1681v1,1,,source\arxiv\2010\1006.1681v1.txt,arXiv paper
arxiv,arXiv (academic),arxiv_2010_1006.1692v1,1,,source\arxiv\2010\1006.1692v1.txt,arXiv paper
arxiv,arXiv (academic),arxiv_2010_1006.1701v1,1,,source\arxiv\2010\1006.1701v1.txt,arXiv paper
arxiv,arXiv (academic),arxiv_2010_1006.1703v1,1,,source\arxiv\2010\1006.1703v1.txt,arXiv paper
arxiv,arXiv (academic),arxiv_2010_1006.1786v1,1,,source\arxiv\2010\1006.1786v1.txt,arXiv paper
arxiv,arXiv (academic),arxiv_2010_1006.1828v1,1,,source\arxiv\2010\1006.1828v1.txt,arXiv paper
arxiv,arXiv (academic),arxiv_2010_1006.1916v1,1,,source\arxiv\2010\1006.1916v1.txt,arXiv paper
arxiv,arXiv (academic),arxiv_2010_1006.1930v1,1,,source\arxiv\2010\1006.1930v1.txt,arXiv paper
arxiv,arXiv (academic),arxiv_2010_1006.2165v5,1,,source\arxiv\2010\1006.2165v5.txt,arXiv paper
arxiv,arXiv (academic),arxiv_2010_1006.2204v1,1,,source\arxiv\2010\1006.2204v1.txt,arXiv paper
arxiv,arXiv (academic),arxiv_2010_1006.2289v2,1,,source\arxiv\2010\1006.2289v2.txt,arXiv paper
arxiv,arXiv (academic),arxiv_2010_1006.2322v4,1,,source\arxiv\2010\1006.2322v4.txt,arXiv paper
arxiv,arXiv (academic),arxiv_2010_1006.2440v5,1,,source\arxiv\2010\1006.2440v5.txt,arXiv paper
arxiv,arXiv (academic),arxiv_2010_1006.2495v1,1,,source\arxiv\2010\1006.2495v1.txt,arXiv paper
arxiv,arXiv (academic),arxiv_2010_1006.2718v1,1,,source\arxiv\2010\1006.2718v1.txt,arXiv paper
arxiv,arXiv (academic),arxiv_2010_1006.2743v1,1,,source\arxiv\2010\1006.2743v1.txt,arXiv paper
arxiv,arXiv (academic),arxiv_2010_1006.2815v2,1,,source\arxiv\2010\1006.2815v2.txt,arXiv paper
arxiv,arXiv (academic),arxiv_2010_1006.2844v1,1,,source\arxiv\2010\1006.2844v1.txt,arXiv paper
arxiv,arXiv (academic),arxiv_2010_1006.2899v2,1,,source\arxiv\2010\1006.2899v2.txt,arXiv paper
arxiv,arXiv (academic),arxiv_2010_1006.2945v1,1,,source\arxiv\2010\1006.2945v1.txt,arXiv paper
arxiv,arXiv (academic),arxiv_2010_1006.3021v1,1,,source\arxiv\2010\1006.3021v1.txt,arXiv paper
arxiv,arXiv (academic),arxiv_2010_1006.3035v1,1,,source\arxiv\2010\1006.3035v1.txt,arXiv paper
arxiv,arXiv (academic),arxiv_2010_1006.3215v1,1,,source\arxiv\2010\1006.3215v1.txt,arXiv paper
arxiv,arXiv (academic),arxiv_2010_1006.3394v1,1,,source\arxiv\2010\1006.3394v1.txt,arXiv paper
arxiv,arXiv (academic),arxiv_2010_1006.3650v1,1,,source\arxiv\2010\1006.3650v1.txt,arXiv paper
arxiv,arXiv (academic),arxiv_2010_1006.3652v1,1,,source\arxiv\2010\1006.3652v1.txt,arXiv paper
arxiv,arXiv (academic),arxiv_2010_1006.3654v1,1,,source\arxiv\2010\1006.3654v1.txt,arXiv paper
arxiv,arXiv (academic),arxiv_2010_1006.3678v1,1,,source\arxiv\2010\1006.3678v1.txt,arXiv paper
arxiv,arXiv (academic),arxiv_2010_1006.4035v1,1,,source\arxiv\2010\1006.4035v1.txt,arXiv paper
arxiv,arXiv (academic),arxiv_2010_1006.4039v3,1,,source\arxiv\2010\1006.4039v3.txt,arXiv paper
arxiv,arXiv (academic),arxiv_2010_1006.4474v1,1,,source\arxiv\2010\1006.4474v1.txt,arXiv paper
arxiv,arXiv (academic),arxiv_2010_1006.4540v1,1,,source\arxiv\2010\1006.4540v1.txt,arXiv paper
arxiv,arXiv (academic),arxiv_2010_1006.4544v1,1,,source\arxiv\2010\1006.4544v1.txt,arXiv paper
arxiv,arXiv (academic),arxiv_2010_1006.4551v1,1,,source\arxiv\2010\1006.4551v1.txt,arXiv paper
arxiv,arXiv (academic),arxiv_2010_1006.4561v1,1,,source\arxiv\2010\1006.4561v1.txt,arXiv paper
arxiv,arXiv (academic),arxiv_2010_1006.4563v1,1,,source\arxiv\2010\1006.4563v1.txt,arXiv paper
arxiv,arXiv (academic),arxiv_2010_1006.4567v1,1,,source\arxiv\2010\1006.4567v1.txt,arXiv paper
arxiv,arXiv (academic),arxiv_2010_1006.4645v1,1,,source\arxiv\2010\1006.4645v1.txt,arXiv paper
arxiv,arXiv (academic),arxiv_2010_1006.4948v1,1,,source\arxiv\2010\1006.4948v1.txt,arXiv paper
arxiv,arXiv (academic),arxiv_2010_1006.4949v1,1,,source\arxiv\2010\1006.4949v1.txt,arXiv paper
arxiv,arXiv (academic),arxiv_2010_1006.4990v1,1,,source\arxiv\2010\1006.4990v1.txt,arXiv paper
arxiv,arXiv (academic),arxiv_2010_1006.5008v1,1,,source\arxiv\2010\1006.5008v1.txt,arXiv paper
arxiv,arXiv (academic),arxiv_2010_1006.5041v1,1,,source\arxiv\2010\1006.5041v1.txt,arXiv paper
arxiv,arXiv (academic),arxiv_2010_1006.5090v1,1,,source\arxiv\2010\1006.5090v1.txt,arXiv paper
arxiv,arXiv (academic),arxiv_2010_1006.5188v1,1,,source\arxiv\2010\1006.5188v1.txt,arXiv paper
arxiv,arXiv (academic),arxiv_2010_1006.5657v1,1,,source\arxiv\2010\1006.5657v1.txt,arXiv paper
arxiv,arXiv (academic),arxiv_2010_1006.5896v1,1,,source\arxiv\2010\1006.5896v1.txt,arXiv paper
arxiv,arXiv (academic),arxiv_2010_1007.0143v1,1,,source\arxiv\2010\1007.0143v1.txt,arXiv paper
arxiv,arXiv (academic),arxiv_2010_1007.0376v1,1,,source\arxiv\2010\1007.0376v1.txt,arXiv paper
arxiv,arXiv (academic),arxiv_2010_1007.0391v4,1,,source\arxiv\2010\1007.0391v4.txt,arXiv paper
arxiv,arXiv (academic),arxiv_2010_1007.0412v1,1,,source\arxiv\2010\1007.0412v1.txt,arXiv paper
arxiv,arXiv (academic),arxiv_2010_1007.0602v1,1,,source\arxiv\2010\1007.0602v1.txt,arXiv paper
arxiv,arXiv (academic),arxiv_2010_1007.0603v1,1,,source\arxiv\2010\1007.0603v1.txt,arXiv paper
arxiv,arXiv (academic),arxiv_2010_1007.0604v1,1,,source\arxiv\2010\1007.0604v1.txt,arXiv paper
arxiv,arXiv (academic),arxiv_2010_1007.0614v1,1,,source\arxiv\2010\1007.0614v1.txt,arXiv paper
arxiv,arXiv (academic),arxiv_2010_1007.0637v1,1,,source\arxiv\2010\1007.0637v1.txt,arXiv paper
arxiv,arXiv (academic),arxiv_2010_1007.0690v1,1,,source\arxiv\2010\1007.0690v1.txt,arXiv paper
arxiv,arXiv (academic),arxiv_2010_1007.0728v2,1,,source\arxiv\2010\1007.0728v2.txt,arXiv paper
arxiv,arXiv (academic),arxiv_2010_1007.0776v1,1,,source\arxiv\2010\1007.0776v1.txt,arXiv paper
arxiv,arXiv (academic),arxiv_2010_1007.0859v1,1,,source\arxiv\2010\1007.0859v1.txt,arXiv paper
arxiv,arXiv (academic),arxiv_2010_1007.0940v1,1,,source\arxiv\2010\1007.0940v1.txt,arXiv paper
arxiv,arXiv (academic),arxiv_2010_1007.1024v1,1,,source\arxiv\2010\1007.1024v1.txt,arXiv paper
arxiv,arXiv (academic),arxiv_2010_1007.1055v1,1,,source\arxiv\2010\1007.1055v1.txt,arXiv paper
arxiv,arXiv (academic),arxiv_2010_1007.1268v1,1,,source\arxiv\2010\1007.1268v1.txt,arXiv paper
arxiv,arXiv (academic),arxiv_2010_1007.1270v1,1,,source\arxiv\2010\1007.1270v1.txt,arXiv paper
arxiv,arXiv (academic),arxiv_2010_1007.1623v1,1,,source\arxiv\2010\1007.1623v1.txt,arXiv paper
arxiv,arXiv (academic),arxiv_2010_1007.1625v1,1,,source\arxiv\2010\1007.1625v1.txt,arXiv paper
arxiv,arXiv (academic),arxiv_2010_1007.1766v1,1,,source\arxiv\2010\1007.1766v1.txt,arXiv paper
arxiv,arXiv (academic),arxiv_2010_1007.2049v1,1,,source\arxiv\2010\1007.2049v1.txt,arXiv paper
arxiv,arXiv (academic),arxiv_2010_1007.2364v1,1,,source\arxiv\2010\1007.2364v1.txt,arXiv paper
arxiv,arXiv (academic),arxiv_2010_1007.2449v1,1,,source\arxiv\2010\1007.2449v1.txt,arXiv paper
arxiv,arXiv (academic),arxiv_2010_1007.2534v4,1,,source\arxiv\2010\1007.2534v4.txt,arXiv paper
arxiv,arXiv (academic),arxiv_2010_1007.3159v1,1,,source\arxiv\2010\1007.3159v1.txt,arXiv paper
arxiv,arXiv (academic),arxiv_2010_1007.3223v1,1,,source\arxiv\2010\1007.3223v1.txt,arXiv paper
arxiv,arXiv (academic),arxiv_2011_1101.0428v1,1,,source\arxiv\2011\1101.0428v1.txt,arXiv paper
arxiv,arXiv (academic),arxiv_2011_1101.0929v1,1,,source\arxiv\2011\1101.0929v1.txt,arXiv paper
arxiv,arXiv (academic),arxiv_2011_1101.0973v4,1,,source\arxiv\2011\1101.0973v4.txt,arXiv paper
arxiv,arXiv (academic),arxiv_2011_1101.1715v4,1,,source\arxiv\2011\1101.1715v4.txt,arXiv paper
arxiv,arXiv (academic),arxiv_2011_1101.2050v2,1,,source\arxiv\2011\1101.2050v2.txt,arXiv paper
arxiv,arXiv (academic),arxiv_2011_1101.2258v1,1,,source\arxiv\2011\1101.2258v1.txt,arXiv paper
arxiv,arXiv (academic),arxiv_2011_1101.2279v1,1,,source\arxiv\2011\1101.2279v1.txt,arXiv paper
arxiv,arXiv (academic),arxiv_2011_1101.2301v1,1,,source\arxiv\2011\1101.2301v1.txt,arXiv paper
arxiv,arXiv (academic),arxiv_2011_1101.2320v1,1,,source\arxiv\2011\1101.2320v1.txt,arXiv paper
arxiv,arXiv (academic),arxiv_2011_1101.2378v1,1,,source\arxiv\2011\1101.2378v1.txt,arXiv paper
arxiv,arXiv (academic),arxiv_2011_1101.3381v1,1,,source\arxiv\2011\1101.3381v1.txt,arXiv paper
arxiv,arXiv (academic),arxiv_2011_1101.3465v2,1,,source\arxiv\2011\1101.3465v2.txt,arXiv paper
arxiv,arXiv (academic),arxiv_2011_1101.3755v2,1,,source\arxiv\2011\1101.3755v2.txt,arXiv paper
arxiv,arXiv (academic),arxiv_2011_1101.4003v3,1,,source\arxiv\2011\1101.4003v3.txt,arXiv paper
arxiv,arXiv (academic),arxiv_2011_1101.4101v1,1,,source\arxiv\2011\1101.4101v1.txt,arXiv paper
arxiv,arXiv (academic),arxiv_2011_1101.4103v1,1,,source\arxiv\2011\1101.4103v1.txt,arXiv paper
arxiv,arXiv (academic),arxiv_2011_1101.4351v1,1,,source\arxiv\2011\1101.4351v1.txt,arXiv paper
arxiv,arXiv (academic),arxiv_2011_1101.4356v1,1,,source\arxiv\2011\1101.4356v1.txt,arXiv paper
arxiv,arXiv (academic),arxiv_2011_1101.4450v1,1,,source\arxiv\2011\1101.4450v1.txt,arXiv paper
arxiv,arXiv (academic),arxiv_2011_1101.4479v1,1,,source\arxiv\2011\1101.4479v1.txt,arXiv paper
arxiv,arXiv (academic),arxiv_2011_1101.4573v1,1,,source\arxiv\2011\1101.4573v1.txt,arXiv paper
arxiv,arXiv (academic),arxiv_2011_1101.4918v1,1,,source\arxiv\2011\1101.4918v1.txt,arXiv paper
arxiv,arXiv (academic),arxiv_2011_1101.4924v1,1,,source\arxiv\2011\1101.4924v1.txt,arXiv paper
arxiv,arXiv (academic),arxiv_2011_1101.5460v1,1,,source\arxiv\2011\1101.5460v1.txt,arXiv paper
arxiv,arXiv (academic),arxiv_2011_1101.5632v1,1,,source\arxiv\2011\1101.5632v1.txt,arXiv paper
arxiv,arXiv (academic),arxiv_2011_1101.6001v1,1,,source\arxiv\2011\1101.6001v1.txt,arXiv paper
arxiv,arXiv (academic),arxiv_2011_1101.6009v1,1,,source\arxiv\2011\1101.6009v1.txt,arXiv paper
arxiv,arXiv (academic),arxiv_2011_1102.0079v1,1,,source\arxiv\2011\1102.0079v1.txt,arXiv paper
arxiv,arXiv (academic),arxiv_2011_1102.0109v1,1,,source\arxiv\2011\1102.0109v1.txt,arXiv paper
arxiv,arXiv (academic),arxiv_2011_1102.0183v1,1,,source\arxiv\2011\1102.0183v1.txt,arXiv paper
arxiv,arXiv (academic),arxiv_2011_1102.0230v1,1,,source\arxiv\2011\1102.0230v1.txt,arXiv paper
arxiv,arXiv (academic),arxiv_2011_1102.0257v1,1,,source\arxiv\2011\1102.0257v1.txt,arXiv paper
arxiv,arXiv (academic),arxiv_2011_1102.0629v1,1,,source\arxiv\2011\1102.0629v1.txt,arXiv paper
arxiv,arXiv (academic),arxiv_2011_1102.0714v1,1,,source\arxiv\2011\1102.0714v1.txt,arXiv paper
arxiv,arXiv (academic),arxiv_2011_1102.0831v1,1,,source\arxiv\2011\1102.0831v1.txt,arXiv paper
arxiv,arXiv (academic),arxiv_2011_1102.0899v1,1,,source\arxiv\2011\1102.0899v1.txt,arXiv paper
arxiv,arXiv (academic),arxiv_2011_1102.1027v1,1,,source\arxiv\2011\1102.1027v1.txt,arXiv paper
arxiv,arXiv (academic),arxiv_2011_1102.1536v1,1,,source\arxiv\2011\1102.1536v1.txt,arXiv paper
arxiv,arXiv (academic),arxiv_2011_1102.1691v2,1,,source\arxiv\2011\1102.1691v2.txt,arXiv paper
arxiv,arXiv (academic),arxiv_2011_1102.1745v1,1,,source\arxiv\2011\1102.1745v1.txt,arXiv paper
arxiv,arXiv (academic),arxiv_2011_1102.1747v1,1,,source\arxiv\2011\1102.1747v1.txt,arXiv paper
arxiv,arXiv (academic),arxiv_2011_1102.1803v1,1,,source\arxiv\2011\1102.1803v1.txt,arXiv paper
arxiv,arXiv (academic),arxiv_2011_1102.1808v3,1,,source\arxiv\2011\1102.1808v3.txt,arXiv paper
arxiv,arXiv (academic),arxiv_2011_1102.1889v2,1,,source\arxiv\2011\1102.1889v2.txt,arXiv paper
arxiv,arXiv (academic),arxiv_2011_1102.2125v1,1,,source\arxiv\2011\1102.2125v1.txt,arXiv paper
arxiv,arXiv (academic),arxiv_2011_1102.2174v2,1,,source\arxiv\2011\1102.2174v2.txt,arXiv paper
arxiv,arXiv (academic),arxiv_2011_1102.2336v1,1,,source\arxiv\2011\1102.2336v1.txt,arXiv paper
arxiv,arXiv (academic),arxiv_2011_1102.2468v1,1,,source\arxiv\2011\1102.2468v1.txt,arXiv paper
arxiv,arXiv (academic),arxiv_2011_1102.2524v1,1,,source\arxiv\2011\1102.2524v1.txt,arXiv paper
arxiv,arXiv (academic),arxiv_2011_1102.2670v1,1,,source\arxiv\2011\1102.2670v1.txt,arXiv paper
arxiv,arXiv (academic),arxiv_2011_1102.2738v1,1,,source\arxiv\2011\1102.2738v1.txt,arXiv paper
arxiv,arXiv (academic),arxiv_2011_1102.2739v1,1,,source\arxiv\2011\1102.2739v1.txt,arXiv paper
arxiv,arXiv (academic),arxiv_2011_1102.2748v1,1,,source\arxiv\2011\1102.2748v1.txt,arXiv paper
arxiv,arXiv (academic),arxiv_2011_1102.2749v2,1,,source\arxiv\2011\1102.2749v2.txt,arXiv paper
arxiv,arXiv (academic),arxiv_2011_1102.2984v1,1,,source\arxiv\2011\1102.2984v1.txt,arXiv paper
arxiv,arXiv (academic),arxiv_2011_1102.3129v2,1,,source\arxiv\2011\1102.3129v2.txt,arXiv paper
arxiv,arXiv (academic),arxiv_2011_1102.3340v1,1,,source\arxiv\2011\1102.3340v1.txt,arXiv paper
arxiv,arXiv (academic),arxiv_2011_1102.3585v2,1,,source\arxiv\2011\1102.3585v2.txt,arXiv paper
arxiv,arXiv (academic),arxiv_2011_1102.3680v2,1,,source\arxiv\2011\1102.3680v2.txt,arXiv paper
arxiv,arXiv (academic),arxiv_2011_1102.3830v1,1,,source\arxiv\2011\1102.3830v1.txt,arXiv paper
arxiv,arXiv (academic),arxiv_2011_1102.3868v1,1,,source\arxiv\2011\1102.3868v1.txt,arXiv paper
arxiv,arXiv (academic),arxiv_2011_1102.3919v1,1,,source\arxiv\2011\1102.3919v1.txt,arXiv paper
arxiv,arXiv (academic),arxiv_2011_1102.4498v1,1,,source\arxiv\2011\1102.4498v1.txt,arXiv paper
arxiv,arXiv (academic),arxiv_2011_1102.4922v1,1,,source\arxiv\2011\1102.4922v1.txt,arXiv paper
arxiv,arXiv (academic),arxiv_2011_1102.4924v1,1,,source\arxiv\2011\1102.4924v1.txt,arXiv paper
arxiv,arXiv (academic),arxiv_2011_1102.4925v2,1,,source\arxiv\2011\1102.4925v2.txt,arXiv paper
arxiv,arXiv (academic),arxiv_2011_1102.4926v2,1,,source\arxiv\2011\1102.4926v2.txt,arXiv paper
arxiv,arXiv (academic),arxiv_2011_1102.5135v1,1,,source\arxiv\2011\1102.5135v1.txt,arXiv paper
arxiv,arXiv (academic),arxiv_2011_1102.5185v1,1,,source\arxiv\2011\1102.5185v1.txt,arXiv paper
arxiv,arXiv (academic),arxiv_2011_1102.5385v2,1,,source\arxiv\2011\1102.5385v2.txt,arXiv paper
arxiv,arXiv (academic),arxiv_2011_1102.5451v1,1,,source\arxiv\2011\1102.5451v1.txt,arXiv paper
arxiv,arXiv (academic),arxiv_2011_1102.5452v2,1,,source\arxiv\2011\1102.5452v2.txt,arXiv paper
arxiv,arXiv (academic),arxiv_2011_1102.5549v4,1,,source\arxiv\2011\1102.5549v4.txt,arXiv paper
arxiv,arXiv (academic),arxiv_2011_1102.5561v2,1,,source\arxiv\2011\1102.5561v2.txt,arXiv paper
arxiv,arXiv (academic),arxiv_2011_1102.5635v1,1,,source\arxiv\2011\1102.5635v1.txt,arXiv paper
arxiv,arXiv (academic),arxiv_2011_1103.0127v1,1,,source\arxiv\2011\1103.0127v1.txt,arXiv paper
arxiv,arXiv (academic),arxiv_2011_1103.0605v1,1,,source\arxiv\2011\1103.0605v1.txt,arXiv paper
arxiv,arXiv (academic),arxiv_2011_1103.0632v1,1,,source\arxiv\2011\1103.0632v1.txt,arXiv paper
arxiv,arXiv (academic),arxiv_2011_1103.0697v1,1,,source\arxiv\2011\1103.0697v1.txt,arXiv paper
arxiv,arXiv (academic),arxiv_2011_1103.0941v1,1,,source\arxiv\2011\1103.0941v1.txt,arXiv paper
arxiv,arXiv (academic),arxiv_2011_1103.1003v1,1,,source\arxiv\2011\1103.1003v1.txt,arXiv paper
arxiv,arXiv (academic),arxiv_2011_1103.1061v1,1,,source\arxiv\2011\1103.1061v1.txt,arXiv paper
arxiv,arXiv (academic),arxiv_2011_1103.1156v1,1,,source\arxiv\2011\1103.1156v1.txt,arXiv paper
arxiv,arXiv (academic),arxiv_2011_1103.1157v2,1,,source\arxiv\2011\1103.1157v2.txt,arXiv paper
arxiv,arXiv (academic),arxiv_2011_1103.1205v1,1,,source\arxiv\2011\1103.1205v1.txt,arXiv paper
arxiv,arXiv (academic),arxiv_2011_1103.1252v1,1,,source\arxiv\2011\1103.1252v1.txt,arXiv paper
arxiv,arXiv (academic),arxiv_2011_1103.1254v1,1,,source\arxiv\2011\1103.1254v1.txt,arXiv paper
arxiv,arXiv (academic),arxiv_2011_1103.1516v1,1,,source\arxiv\2011\1103.1516v1.txt,arXiv paper
arxiv,arXiv (academic),arxiv_2011_1103.1530v2,1,,source\arxiv\2011\1103.1530v2.txt,arXiv paper
arxiv,arXiv (academic),arxiv_2011_1103.1542v2,1,,source\arxiv\2011\1103.1542v2.txt,arXiv paper
arxiv,arXiv (academic),arxiv_2011_1103.1604v6,1,,source\arxiv\2011\1103.1604v6.txt,arXiv paper
arxiv,arXiv (academic),arxiv_2011_1103.1711v1,1,,source\arxiv\2011\1103.1711v1.txt,arXiv paper
arxiv,arXiv (academic),arxiv_2011_1103.1791v2,1,,source\arxiv\2011\1103.1791v2.txt,arXiv paper
arxiv,arXiv (academic),arxiv_2011_1103.2091v1,1,,source\arxiv\2011\1103.2091v1.txt,arXiv paper
arxiv,arXiv (academic),arxiv_2011_1103.2110v1,1,,source\arxiv\2011\1103.2110v1.txt,arXiv paper
arxiv,arXiv (academic),arxiv_2011_1103.2325v1,1,,source\arxiv\2011\1103.2325v1.txt,arXiv paper
arxiv,arXiv (academic),arxiv_2011_1103.2342v1,1,,source\arxiv\2011\1103.2342v1.txt,arXiv paper
arxiv,arXiv (academic),arxiv_2011_1103.2376v1,1,,source\arxiv\2011\1103.2376v1.txt,arXiv paper
arxiv,arXiv (academic),arxiv_2011_1103.3123v2,1,,source\arxiv\2011\1103.3123v2.txt,arXiv paper
arxiv,arXiv (academic),arxiv_2011_1103.3223v1,1,,source\arxiv\2011\1103.3223v1.txt,arXiv paper
arxiv,arXiv (academic),arxiv_2011_1103.3240v4,1,,source\arxiv\2011\1103.3240v4.txt,arXiv paper
arxiv,arXiv (academic),arxiv_2011_1103.3417v1,1,,source\arxiv\2011\1103.3417v1.txt,arXiv paper
arxiv,arXiv (academic),arxiv_2011_1103.3420v1,1,,source\arxiv\2011\1103.3420v1.txt,arXiv paper
arxiv,arXiv (academic),arxiv_2011_1103.3430v1,1,,source\arxiv\2011\1103.3430v1.txt,arXiv paper
arxiv,arXiv (academic),arxiv_2011_1103.3687v1,1,,source\arxiv\2011\1103.3687v1.txt,arXiv paper
arxiv,arXiv (academic),arxiv_2011_1103.3735v1,1,,source\arxiv\2011\1103.3735v1.txt,arXiv paper
arxiv,arXiv (academic),arxiv_2011_1103.3745v1,1,,source\arxiv\2011\1103.3745v1.txt,arXiv paper
arxiv,arXiv (academic),arxiv_2011_1103.3904v1,1,,source\arxiv\2011\1103.3904v1.txt,arXiv paper
arxiv,arXiv (academic),arxiv_2011_1103.3949v2,1,,source\arxiv\2011\1103.3949v2.txt,arXiv paper
arxiv,arXiv (academic),arxiv_2011_1103.3954v1,1,,source\arxiv\2011\1103.3954v1.txt,arXiv paper
arxiv,arXiv (academic),arxiv_2011_1103.4487v1,1,,source\arxiv\2011\1103.4487v1.txt,arXiv paper
arxiv,arXiv (academic),arxiv_2011_1103.4515v1,1,,source\arxiv\2011\1103.4515v1.txt,arXiv paper
arxiv,arXiv (academic),arxiv_2011_1103.4558v1,1,,source\arxiv\2011\1103.4558v1.txt,arXiv paper
arxiv,arXiv (academic),arxiv_2011_1103.4601v2,1,,source\arxiv\2011\1103.4601v2.txt,arXiv paper
arxiv,arXiv (academic),arxiv_2011_1103.4778v1,1,,source\arxiv\2011\1103.4778v1.txt,arXiv paper
arxiv,arXiv (academic),arxiv_2011_1103.4854v1,1,,source\arxiv\2011\1103.4854v1.txt,arXiv paper
arxiv,arXiv (academic),arxiv_2011_1103.4888v1,1,,source\arxiv\2011\1103.4888v1.txt,arXiv paper
arxiv,arXiv (academic),arxiv_2011_1103.5002v1,1,,source\arxiv\2011\1103.5002v1.txt,arXiv paper
arxiv,arXiv (academic),arxiv_2011_1103.5043v1,1,,source\arxiv\2011\1103.5043v1.txt,arXiv paper
arxiv,arXiv (academic),arxiv_2011_1103.5044v1,1,,source\arxiv\2011\1103.5044v1.txt,arXiv paper
arxiv,arXiv (academic),arxiv_2011_1103.5046v1,1,,source\arxiv\2011\1103.5046v1.txt,arXiv paper
arxiv,arXiv (academic),arxiv_2011_1103.5078v1,1,,source\arxiv\2011\1103.5078v1.txt,arXiv paper
arxiv,arXiv (academic),arxiv_2011_1103.5708v1,1,,source\arxiv\2011\1103.5708v1.txt,arXiv paper
arxiv,arXiv (academic),arxiv_2011_1104.0126v1,1,,source\arxiv\2011\1104.0126v1.txt,arXiv paper
arxiv,arXiv (academic),arxiv_2011_1104.0128v1,1,,source\arxiv\2011\1104.0128v1.txt,arXiv paper
arxiv,arXiv (academic),arxiv_2011_1104.0185v3,1,,source\arxiv\2011\1104.0185v3.txt,arXiv paper
arxiv,arXiv (academic),arxiv_2011_1104.0729v4,1,,source\arxiv\2011\1104.0729v4.txt,arXiv paper
arxiv,arXiv (academic),arxiv_2011_1104.0843v3,1,,source\arxiv\2011\1104.0843v3.txt,arXiv paper
arxiv,arXiv (academic),arxiv_2011_1104.0896v5,1,,source\arxiv\2011\1104.0896v5.txt,arXiv paper
arxiv,arXiv (academic),arxiv_2011_1104.0929v2,1,,source\arxiv\2011\1104.0929v2.txt,arXiv paper
arxiv,arXiv (academic),arxiv_2011_1104.1045v2,1,,source\arxiv\2011\1104.1045v2.txt,arXiv paper
arxiv,arXiv (academic),arxiv_2011_1104.1477v1,1,,source\arxiv\2011\1104.1477v1.txt,arXiv paper
arxiv,arXiv (academic),arxiv_2011_1104.1677v2,1,,source\arxiv\2011\1104.1677v2.txt,arXiv paper
